MAHS,Toan,Van,NgoaiNgu
53013310,8.6,7.75,4.6
53004930,4.2,5.75,3
53006369,4.4,5,1.2
53010603,5.2,7.25,4.8
53007042,8.8,8.5,6.2
53007627,7.8,8,8
53001700,6.8,7,5.2
53002318,5.6,6.08,2.8
53001188,6.6,6.25,4
53006453,6.8,6.5,4
53002899,7.8,6,5.2
53014292,5.4,6.5,3.6
53005230,5.2,7,2.6
53013345,6.8,7.25,6
53008012,7.4,7,5.8
53008899,9.2,8.25,8.4
53009603,6.4,6.25,3.6
53001539,8.2,6.5,3.6
53003953,6.6,7.25,2.6
53004346,7,6.5,5.8
53003148,8.2,7,4.2
53000945,8,7.5,6.4
53013932,7.6,4.25,2.2
53001019,6,8,3.8
53005777,7.4,6.75,3.8
53000694,4.2,8.25,3.2
53012120,6.8,7.25,5
53012810,8.2,7,6
53002773,8.2,7.25,5.2
53012348,8,7.5,4.8
53003262,6.6,6,5.4
53012370,2.2,4.25,2.8
53011793,8.8,7,6.2
53000867,7.2,6.75,3.6
53004640,8,8,4.2
53004452,6,5.5,3.2
53001760,8.8,6.5,4.6
53001294,3.8,6,4
53007393,8.4,8,6.4
53004113,5.8,7.5,3.6
53011518,8.8,6.75,6
53003391,9,5.5,8
53013109,7,7.5,3
53013063,3.4,7.25,2.8
53010388,4.4,7,2.4
53008627,8.6,6,7.6
53014034,7.6,6,5.8
53003580,9.4,7,9.4
53005051,3.6,7,3
53011772,8.4,8.75,5.4
53000120,6.6,6.25,3.4
53012501,8.4,4,4.6
53013431,7.6,7.75,3.8
53009692,6.6,7.75,3.8
53010452,6.4,5,5.2
53004825,7.8,6.75,3.6
53006889,5,6.25,3.2
53002915,6.4,5.75,3
53001063,4.8,6.5,4
53004453,7.2,6.17,3.4
53009823,5.8,7.25,5.4
53010125,7.2,7.5,3.8
53009602,8.2,7.25,4.2
53004316,6.2,6.25,2.6
53003961,8,7.25,6.6
53000125,7.8,8,7
53010213,6.6,6.5,4
53008050,7.4,7.5,5.4
53011722,7.4,7,5.4
53010611,6.8,5.25,3.4
53007139,9.2,8,7.2
53006404,6.2,5.5,4.6
53012129,6.6,7,6.8
53007906,8.8,6.5,6.8
53000961,5.6,6.5,2.6
53009399,8.4,7.25,5
53006063,6.8,6.75,3
53011055,7,7.5,5.2
53011094,5.8,8,6
53003695,7.6,6.75,6.8
53001115,6.4,7,3
53003846,6.6,5.5,4.8
53008378,6.4,7,3.2
53012398,6.8,6.75,3.6
53000052,8.2,8.75,9.4
53009653,6.2,6.75,4.6
53000838,7,5.25,3
53010510,7.6,6.17,5.2
53010673,6.4,7.25,1.8
53006712,6.6,6.5,2.8
53002686,6.6,5.25,1
53001761,7.8,8.25,5
53010926,7.4,7,5
53012595,7.8,7.75,3
53009415,6.8,7,4.6
53009941,4.2,7.58,3.2
53005207,7.2,7.75,4.6
53004037,8.8,6.75,4.8
53005482,6,7.25,5.6
53012217,8,8.5,6.8
53003486,7.4,7.75,6.2
53007033,8.6,8.5,7.6
53012184,8.2,7,6
53012049,4.8,8,6.8
53002934,6.2,7,5.4
53001000,6.2,6.5,4.4
53013045,3.6,7,3.4
53006073,9,7.75,5.6
53007350,8.8,8,7.2
53011086,6,6.75,2.8
53004273,7,4,2
53008440,8.4,7,5.6
53002571,7.6,7.5,4.6
53006385,8.2,7.25,5.8
53012319,7.6,7.75,6.4
53010545,5.4,6.75,2.8
53006677,6.2,7.25,3
53006375,8.2,8.5,6.8
53008344,8,6.83,4.6
53004234,7.2,7.25,4.2
53004397,7.4,7.5,3.6
53005571,7.8,7,2.8
53001979,8.2,6.75,3.6
53003834,9,8,8.4
53006963,5.6,6.5,4
53011657,7,7.25,4.6
53006492,7.8,6,4.2
53012536,7.6,6.5,3.8
53005860,6.8,7,5.6
53001234,7.4,7,5.4
53005936,6.6,6,4.8
53005998,6.4,6.25,2.8
53010447,7.6,7.5,7.4
53006041,9,8,6.2
53001665,8.8,7.5,4
53002248,4,4.25,2
53010895,6.8,7.25,3.4
53005108,4.2,4.75,2.6
53000102,7,6.5,5.6
53001506,6.2,7,5.4
53006978,9,6.25,6.6
53005533,7.6,8,4.6
53012246,9.2,8,8.6
53002560,8,5.25,3.4
53007126,8.6,7,5.6
53006183,6.4,6.25,2.4
53001313,4.6,5,4.4
53005949,7.4,8,6
53003227,7.4,6.5,2.8
53000977,7.2,6,3.2
53006547,8.2,7.75,4.6
53000595,6.4,8,5
53007102,9,6.75,7.6
53010605,8,6.75,6.8
53008302,6.6,7.5,3.6
53010287,7.2,5,3.2
53006260,7.8,7.75,5.4
53009320,7.2,6.25,6.4
53010364,6.6,5.5,4.4
53003323,6,7.25,3.8
53009428,7,7,5.2
53003682,7.6,6.75,6.8
53014191,7.4,7,4.2
53006353,6.4,7.25,3.2
53003566,8,5.5,5
53005784,4.8,7.75,3
53012623,7.6,8,4.6
53007956,5.6,5.75,4.2
53009083,6.8,6.67,4.4
53007323,8.4,8.25,8.4
53013560,8.4,7.75,3.8
53011661,7,7.75,2.4
53004001,7.4,6.75,4
53002704,8.4,6.5,4.6
53008914,7.8,5.75,4.2
53011510,7,6.25,2.8
53007801,6,5.75,2.8
53003091,7.2,7.25,3.4
53010714,7.8,6,2.2
53006307,7.8,7,2.4
53001866,7,8.5,5
53003162,7.6,7,7.4
53010610,7,5.25,3.8
53006737,6,6.25,2.2
53010019,8.6,6.75,6.2
53002660,6.2,4.75,3.6
53000896,4.8,5,4
53004250,7,7.75,2.4
53011940,6.8,6.25,3.2
53002822,7.4,6,2.8
53003942,6.4,6.5,3.6
53000300,5.6,6.25,3.8
53000668,7.8,7.75,4
53008909,9.2,7,6.8
53008223,7,6.5,7.6
53012856,5.8,6,3.2
53006931,5.8,6.75,2.8
53001865,7.2,8.25,3.6
53011790,8.8,8.25,6.6
53004567,7.4,7.25,3.8
53000644,4.6,6.75,2.4
53011076,8.2,6.25,4.6
53010048,7.4,7.25,4.6
53013733,9,8.25,6.2
53003598,6.8,7,6.2
53014058,8.8,8.25,7.2
53000061,8,8,4.6
53007740,8.4,8.25,7.4
53008184,7.8,7.25,6.2
53009103,7,5.92,5.4
53001604,7.6,7.75,4.4
53011617,7.8,7.5,7
53013342,8.6,6.25,5.6
53001262,5.2,6.25,4.4
53000545,7.4,8.25,3.2
53002789,6.8,6,1.6
53004675,5.6,5.75,3.8
53004711,8.6,8.25,4
53009467,7.8,8,6.4
53002350,7,6.25,2.6
53004341,5.6,5.75,3.2
53012134,7.6,6.83,5.6
53010839,5.8,5.5,1.8
53010164,7.6,7.5,4.6
53002725,8.4,6,4.6
53010988,5.2,6.5,3.2
53000650,5.2,5.5,2
53007534,7.8,7.25,6.2
53002793,8.6,8,7
53006241,7.2,7.5,4.4
53006444,7,7,4.6
53002343,7.4,6.5,4.8
53009641,8,7.75,3.8
53011064,7.4,5.5,2.2
53008905,6.6,8,7
53012256,6.6,6,4.2
53005570,6.4,6,2.2
53005044,4.8,6.75,3.6
53013448,8,8.25,5.2
53008346,7.2,7.25,5.2
53000822,6.8,7.75,4.6
53002603,5.6,6.25,2.4
53006030,8.6,7.5,6.4
53007836,5.2,7.25,3.8
53001199,7.8,5.5,4.2
53012337,7.2,7,5.6
53011351,8.6,7.5,6.4
53011958,6.6,7.25,2.4
53007106,7.2,8.25,4.8
53010868,6.4,7,3.4
53013928,5.8,7.75,4
53011896,8.2,7.25,4.6
53005419,6.4,7.25,2.6
53001726,8,6.5,3.8
53012889,7.6,7.25,5
53013813,7.8,7.25,4.8
53008645,8.4,8,8.8
53005052,7.8,6.75,3.6
53013424,6.8,7,4.8
53008425,5.8,5.5,4.4
53009665,9,8.25,4.8
53001779,6.8,7,3.2
53011715,7.6,6.75,4.6
53005699,8.2,7.25,8
53011366,8.6,7.5,6.4
53007328,8.6,8,7.8
53012654,6.4,6.25,3.4
53012979,6.4,4.75,3.8
53009900,9.4,8,8.2
53013668,4.4,6,4.6
53008694,8.6,5.75,3.4
53005011,8.6,6.5,7
53007879,4.8,7,5.6
53013364,8.4,6.33,5
53005641,8.6,8.25,4.2
53003748,7.6,7.25,6
53005142,7.4,6.75,4
53007582,8.8,7.5,6.8
53013748,9,6.75,6
53003138,8.2,7.75,6
53005517,7.4,3.5,6.2
53000390,9,9,8.6
53002638,7.4,6.25,3
53008206,6.8,7.25,6.6
53006783,3.2,6,5.6
53004950,8.2,8.5,3
53012417,7.8,5.5,5.8
53004777,5.4,5.25,2.6
53001711,5.4,6.25,4.2
53013986,7,7,3.4
53004155,7.4,7,4.6
53001523,8,7.5,4.6
53004920,5.4,4.25,2.2
53014236,7.8,6.5,3.8
53010590,7.4,7.5,5.2
53009911,8.4,6.25,7
53004488,8.4,7.5,3.8
53009543,8.8,8,5.6
53014192,8.2,7.25,4.6
53010220,8.4,8,7.6
53009949,8.2,6,4.6
53008371,6.4,6.5,3.2
53002693,5.4,7,4.6
53013981,8.6,7.75,6
53010403,6.4,6.75,5
53013569,6.2,6.75,4.8
53005628,7,6.75,3.6
53004327,3.4,5,2.6
53010749,6.8,6.5,3.2
53002675,7.4,7.75,1.6
53010723,5.4,6.25,5
53009152,7.6,6,4.8
53006442,5.2,7.5,3.6
53012476,9,7.75,6.4
53002906,8,7.75,4
53001087,5.2,6,6
53012486,9.4,6.5,3.4
53000737,7.8,6,4
53002188,7.6,8.5,7.8
53009886,7,6.5,3.6
53002921,6.8,5.75,3.2
53011224,7.2,5.75,2.6
53001129,5.4,7.5,4.4
53006770,7.2,6.25,3.4
53003031,7.6,6.5,2.8
53011609,4.8,7.25,3.8
53000741,8,7,4.8
53001112,8.8,8,6.8
53013262,9.4,8,6.8
53003035,5.4,6.75,3
53002266,7.6,6.5,4.8
53009174,7.6,6.25,3.4
53012433,9,7.75,7.6
53005196,6.4,6.5,1.8
53006564,8.6,6.75,5.8
53002595,6.4,7.5,3.2
53006298,4.8,7,2.4
53012299,5.2,6.25,2.6
53004505,6.2,7.5,4.2
53010826,6.4,6.5,1.8
53012772,8,7.25,4.6
53008033,6,5.75,4.4
53005096,7.6,5.75,4.8
53000395,8.4,7,6
53003429,7.6,7.75,7.6
53012932,8.4,7.5,7.6
53002233,6.8,6.5,3.2
53005455,4.4,5.5,3.2
53000540,6.6,7,5.6
53011397,7.2,8,3.8
53011667,7.4,6.25,3.4
53001194,5,5.25,2.2
53006888,6.6,6.25,3.6
53000219,6.6,7.75,5.2
53007579,9.2,8.25,8
53012661,8.4,7.5,8
53005617,7.4,8.75,5.6
53012617,5.6,4.25,2.8
53004981,6.6,6,4.4
53003543,5.6,7.25,6.2
53007492,9,7.75,8.6
53003274,6.4,4.25,3.8
53010952,6.6,6.92,2.8
53004459,9.2,7.75,6.6
53003025,5.4,6.25,3.6
53009599,4.8,6.25,4.4
53007379,8.8,6.25,5
53001062,6,6.5,4
53006358,7.6,6.5,4.4
53003190,7.2,6.5,5.8
53000104,9,7.75,8.6
53006873,4,3,2.4
53011331,8,5.25,4
53007969,7.8,6,2.6
53010460,8.6,8.75,7
53007167,9.2,7.5,8.2
53013344,8.4,8.25,6.2
53003960,8.4,7.5,4.6
53010530,6.4,7,4.8
53011459,7.8,7,5.8
53002617,7.4,6.25,2.6
53013864,8.4,8,7
53006248,9,8.25,6.4
53008151,7,6,5.2
53003284,8.4,7.75,7
53013207,6.6,7,2.2
53002309,7.8,5.75,3.2
53000464,7.4,7,4.8
53008164,8.4,6,5.2
53010056,8.4,8,5.6
53001880,9,8,7.6
53013784,6.6,6.5,3.6
53005121,4.2,6,4.4
53013416,6.8,6.75,3
53011748,6.2,7.75,5.2
53005799,6.8,6,3.6
53012180,7.8,7,5
53006152,6,6.5,4.4
53003775,7.8,7,3.4
53009459,7.4,7.25,3.4
53009790,4.2,5.75,3
53013734,8,8,5.4
53006761,6.8,7.25,5.4
53003835,8.2,7.25,6.6
53003670,7.8,7,3.4
53012276,7,6.5,6.2
53009559,5.4,6.5,4
53004404,5,5.75,3.2
53009255,7,7.5,4.4
53004242,7,5.75,2.2
53005356,6.6,5.25,5.8
53001794,8.6,7,5.8
53005023,5.6,6.25,4
53006363,8.6,7.5,7.2
53013338,7.8,8.75,5
53011968,8.8,6.25,5
53006107,8.2,7,4.2
53004218,7.8,6.75,3
53000597,7.4,5.5,4.2
53012186,6.8,6.75,3
53005122,7,4.5,2.4
53004893,7.8,7.75,2.8
53005706,7.2,6.5,4.8
53010008,7.6,6.75,4
53007026,8.6,7.5,7.4
53004014,5.8,7.25,4
53000813,5.8,6,2.6
53012035,7.6,6.5,4
53007700,8.8,7.75,6.8
53000100,8.8,7.5,7.2
53013993,5.6,6.75,3.4
53011142,4,4,2.2
53012300,8.8,7,7.6
53006870,4.4,6,1
53010494,5.4,6.5,5.6
53013736,7.6,7.25,4.6
53009781,7.4,6,3.6
53011782,6.6,6.5,3.6
53006977,9.4,8.75,8.6
53012479,6.8,7.5,3
53008081,7.4,5,5.8
53013719,7,7,4.2
53011189,7.8,7.5,4.8
53001134,8.8,7.5,8.6
53013373,8,8.75,7.2
53001989,9,7.5,4.8
53008587,5.8,5,3.8
53013042,7.2,7.5,3.8
53012909,5.6,4.5,3.4
53003320,8,8.5,5.6
53013066,6.8,5.75,4
53013433,7.2,6.75,4.4
53001277,5,5.75,3.2
53010206,7.6,6.5,4.6
53010681,4.4,5.5,2.4
53005691,7.2,7,5.4
53004138,8,7.5,3.2
53009315,7,4.5,3.8
53004448,7.4,7.25,5.6
53002243,7.6,7.5,4.2
53010733,5.2,4.5,3.6
53013579,8.8,8.5,7.4
53013711,6.4,7,3.6
53005322,8.2,8.25,6.6
53008457,8,7.5,7.8
53003471,8.6,7,5.8
53009450,8.2,8,5.4
53003183,6.6,8.25,5.4
53009609,6.6,7,5.6
53008729,8.8,9,8.6
53012113,6.6,5.75,3
53006374,7.8,6.5,3.4
53013846,6.2,6.5,4.4
53000586,8.4,8.5,5.8
53013232,4.2,6.75,2.2
53003283,7.6,6.75,5
53001218,7.6,6.25,3.8
53004958,5.2,5.75,3.2
53005992,7.6,8.25,4.8
53002994,7.6,6.5,3.8
53011176,6.4,6.5,3
53013567,8.2,6.58,6.8
53009425,7.4,6.75,5.6
53010342,9.2,8,7.6
53002106,6.4,9,4
53009410,8.6,7.75,7.2
53008870,6.8,9,6.8
53009934,8.2,6.75,4.4
53009304,7.2,7.25,5
53012451,9.2,7,6.4
53003065,7.8,7.75,6.2
53005802,6.6,7.25,4.2
53000761,5.2,6,3
53009737,5.8,6,4.6
53002864,8.2,8,5
53001734,5.4,7.25,4.8
53001878,8.4,8.5,5.6
53011038,6.6,8,5.4
53000271,8,7.5,5.2
53002469,6.8,7.5,3.2
53007665,9,8,7.2
53011491,8,6.25,2.6
53005204,7.4,6.25,5.2
53004186,6.2,6.5,3.4
53010212,7.8,5.75,4
53005417,6.2,5,3.4
53010720,8.2,6.5,4.8
53006686,7.2,7,5.6
53007652,8.4,8,5.2
53000278,7.2,6.5,2.4
53002802,6.4,6.75,4.2
53014306,6.8,6,3.6
53013605,8.6,7.75,6.2
53007563,9,7,6.8
53004673,7.6,7.25,4.4
53009435,4.8,6.5,3
53000453,7.8,8,6.8
53010352,7,6.75,5.2
53002489,7,6.75,2.4
53004536,6,6.5,3.6
53009112,6.8,7,3.8
53002522,9,4.75,3.4
53008193,7.4,7,6.8
53008588,5.8,5.5,3
53009349,7.2,7.5,6.2
53006409,5.2,6.5,2.2
53006464,7.8,8.25,7.4
53007157,8.8,8.5,9.6
53002055,8.4,8.25,7.4
53004550,6.8,7,3.4
53012353,8.6,7.25,4.4
53010999,3.8,4.75,4.6
53010058,8,6.67,4.8
53007418,7.6,7.5,7
53000378,9.2,7.25,6
53004142,5.6,7.75,3.6
53004936,3.2,5,1.8
53009011,7.4,7.25,4.2
53012318,7.2,7,5.4
53013887,7.6,8,5.8
53006060,7.2,7.75,4.4
53013947,7.2,8,7.4
53006104,9.2,7.5,7.8
53008333,7.4,6.25,4.8
53005580,7.4,7.75,5.6
53006370,8.4,7,5.4
53001772,7.2,7.5,4
53000017,6.8,7,6.2
53010615,8.2,7.5,5.6
53012875,6.8,4.5,3.4
53000616,5.6,6.25,4.4
53005269,5.4,7,6.2
53006851,8,6.25,4.2
53010459,7.4,6.25,5.2
53006132,9.4,6.5,4.8
53013254,8,7.83,5.2
53005572,8,8.25,7.2
53000814,7.8,7.5,5.8
53006693,2.8,3.75,2.6
53007249,7.6,7,7.2
53004846,7.2,7.5,5.6
53009811,5.2,7,4
53009002,8.2,7.25,5.4
53013304,8.2,7,3.8
53001749,7.2,8,3.8
53002270,6.4,7.25,3.6
53005968,7.2,7.75,4.2
53003249,8.2,8,7.6
53000960,6.4,7.5,2.4
53013447,7.2,7.5,4.8
53005714,8.4,7.75,7.8
53010871,6,7.08,3.6
53005129,7,6,5
53013815,6.8,6,3.6
53010538,8.2,6,5.6
53005907,8.4,7.25,6.4
53006135,7.8,7.25,5
53008171,7,6.5,5.8
53001238,5.4,6.5,4
53011919,6.2,6.5,4.6
53007265,9.2,7.5,7.2
53001616,8.8,6.75,5.6
53004133,6.8,7.25,3.8
53002236,6.4,6.5,3.8
53009888,7.8,7.75,5.8
53005748,8.2,3.75,5.4
53008353,3.6,6.5,4.4
53004810,7,7.75,2.8
53002052,6.8,7.5,3
53013879,8.4,7,4.4
53002591,7.6,2.75,4.6
53001638,7.4,7.75,4
53003897,7.2,7.25,4.8
53011974,7,6.5,3.6
53009908,7.4,7,5.4
53012947,7,6.75,3.6
53009528,7.2,8,5.6
53004192,7.2,8.25,4.6
53002517,6.6,6,1.8
53007732,8.8,8.75,8.2
53012426,7,7,3.4
53009866,8.6,8.5,8.8
53011278,7.4,7,5.6
53003353,6.6,7.5,4.4
53013650,8,8.25,3.8
53006178,8.2,7.25,6
53000062,8,7.75,3.6
53012023,6,6,4.2
53012953,7.2,3.5,2.8
53013107,6,6.5,4.2
53003853,6.8,7.75,5.6
53002824,7.6,7,4
53013757,6.6,6,3.2
53000805,6.8,7,3
53002240,6.2,5.5,3
53003717,4.4,6.25,3
53007170,8.4,8.75,8
53012609,8.2,7.75,4.6
53001127,7.6,6,3.8
53013352,6.8,7.75,4.6
53006849,6.6,7,2.8
53012228,7.4,7,5.2
53001052,8.4,7,8.2
53010928,7.4,6,5.4
53014280,8.6,8,6.2
53000161,8.4,7.5,5.8
53003127,8.2,7.25,6.2
53000566,8.4,8.5,6
53002861,6.8,8,5
53004525,5,5.25,3.4
53013961,7.4,7,6
53013929,6.6,5.75,4.8
53013009,6,6.75,4
53006647,4.6,5.25,3.2
53004458,6,8,3.2
53012890,7.4,6.17,6
53010258,4,6.25,3
53004985,7.8,7.5,5
53004764,7.6,7.75,3
53005139,4.6,6,3
53007462,8,7.5,7
53006630,6.2,3.75,2.8
53005104,7.6,4.75,4
53002722,9.2,7,7.2
53003604,7.8,7.75,3.8
53009986,5.2,7,4.8
53012791,7.8,7.5,5.6
53002605,6,6,2.8
53008445,6.6,6.75,4.6
53001767,8,7.25,4.4
53003742,7.2,6.75,3.4
53005551,5.8,5.5,5.8
53003080,7,6.5,4.8
53008633,7.6,7.25,8.4
53004616,8,7.75,4
53013462,8.2,6.5,5
53004658,7,6.75,3.2
53007228,9.2,9,8.2
53002396,8.2,6.25,5
53008000,6.8,6,5.6
53012545,8,6.75,6
53006546,7,5.75,2.6
53013977,8,7.75,5.2
53008453,9,7.75,6.4
53012160,7.4,7,5.2
53002984,7.6,8.25,5
53004909,7.8,6.25,6.6
53011573,9.2,9,5.6
53000107,6,6.5,4.4
53007893,7.6,7,5
53000098,6.8,7.5,4
53010884,6.4,6.5,2.4
53007902,6.8,6.25,3.6
53011820,7.6,6.75,4
53013779,8.4,8,6.4
53005750,7,5,3
53008848,7.6,7.25,7.8
53008187,8.6,5,5.6
53002305,6.8,6.5,4.4
53004414,8.4,7.5,4.8
53005827,7.2,6.75,3.8
53002771,8,8.25,4.6
53002883,7.8,7.25,6
53010293,7.6,6,3.8
53012571,8.2,7,8.2
53010462,6.4,7,4.6
53002577,5.6,5.75,2.2
53002746,7.6,6.5,3.6
53013340,7.4,7,5.6
53001213,4.8,5.25,1.8
53013181,7,7.75,5.4
53000564,8.2,7.75,8
53000158,6.4,6.5,5.2
53014035,5.2,7.75,4
53013659,9,7.75,5.6
53000090,8.4,8.25,7.6
53006456,7.6,7.5,5.2
53010804,5.2,7,4.4
53011229,7.4,6.5,2.2
53014151,7.6,5.75,4.2
53008285,8.6,5,5.4
53012827,7.4,7.25,6.2
53005145,7.2,5.5,4.4
53003368,7.8,6.75,6.6
53001174,8.2,6.25,5.6
53011011,8.8,8,8
53004251,6.6,7.5,4
53011007,7,5.5,4.4
53004241,4.8,5.5,3.4
53005152,8.8,7,4.8
53002651,6.8,5.25,1.8
53005999,8.2,8.25,7.2
53004342,5,5,4.6
53004156,3.6,7,2.6
53003331,3.8,6.5,2.4
53005240,7.8,6.25,5
53004070,9.2,8,7.2
53003306,9.2,6.75,8
53003281,8.8,7.75,7.4
53005430,6.6,7,4
53009604,6.6,7.75,5.2
53006283,6.6,7.75,3.6
53002289,6.2,7,2.4
53000533,6.8,7.25,7
53014052,7.4,7.25,5.8
53000157,8.2,6.5,5.4
53010184,7.4,7,4
53004486,7.2,6.5,3.2
53003616,9.2,8.75,9
53006522,8,6.75,6.6
53008388,7,5,3.2
53007666,8,7.75,7.8
53010179,8,6.75,5.8
53006865,4,6.5,3.6
53006655,5.6,4.25,3.4
53010968,7.2,7.25,3.6
53002356,5.8,7,3.2
53009278,7.6,6.25,3.8
53002480,4.8,5,3.6
53000034,6.8,7,4.4
53011349,8,7,3.8
53003382,7.4,7.75,6
53011329,6.8,5,3
53004573,5.2,4.92,4.6
53010701,4.6,4.75,3
53009281,7.4,7.25,4
53010302,6.6,7.25,5
53007465,8.8,6.75,8
53003928,8.6,6.75,6.6
53008293,7.8,8.25,5
53009754,8.8,7,6.2
53010475,6.8,7.25,4.6
53008238,7.8,6.25,4.8
53001084,6.8,6.25,5.4
53006585,8.2,7.5,7.6
53003107,9.2,6.5,9
53007575,8.4,8,6.6
53003469,8,7,6.6
53002208,7,7.5,4
53004468,4.4,4.5,2.4
53007856,7.8,5.5,3.6
53003735,8.6,9,8
53003083,6.6,6.75,4
53009645,8.8,7.25,6.8
53004492,8,7.25,3.6
53009231,6.4,6,3.4
53002932,8.2,7.75,5.2
53003059,8.6,8,6
53001031,4.8,7.75,3
53002159,7.2,7.5,6
53011647,7.6,6.5,5
53008180,8,7,5.6
53004887,7.4,7,6.6
53005541,5.4,6,3.4
53008040,7.6,6.25,5.2
53004740,5.6,6.25,3.2
53003795,8.4,7.5,6
53006563,8.2,6.5,7.4
53013514,8.8,9,6.4
53006460,7.8,7.5,7
53004301,5,5.75,3.2
53005555,7.6,6,4.6
53003016,7.6,6.75,3.8
53012138,7.8,7,4.4
53006483,9,6.75,5.6
53004686,8.6,8,5.8
53010935,6.2,5.75,3.6
53005558,8.4,5.5,4
53001384,8.6,7.75,5.4
53009580,4.4,6.25,2.2
53009739,9,8,7
53005002,8,7.5,6.2
53002424,6.8,5.75,2.6
53007743,7.8,5.75,4.2
53006412,7,6.75,2.2
53008854,8.6,8.25,7.4
53011477,7.8,7,5.6
53002820,6.4,6.5,3.6
53010712,7.6,5.5,3.4
53007271,7.8,7.5,7.4
53002441,4,5.75,2.2
53005157,7.6,7.5,4.6
53000290,7.2,7.5,5.6
53005509,6.6,6,2.8
53010973,5,7.25,3.6
53005126,7.8,6,4.2
53004309,8.8,6.75,3.8
53004201,6.6,7.5,5.2
53002574,7.4,6.75,3.6
53002754,4.8,5.25,2.6
53003916,5.6,6.75,5.2
53009296,8.2,7.5,5.2
53003758,8,8,6.8
53006482,7.4,7.5,2.4
53011375,8.4,6.5,3.6
53003028,8.2,7,5
53005009,7,5,3.2
53007006,7.4,5.25,4.8
53006983,8,8,3.2
53004596,7,5.75,3.2
53012957,6.6,6,5.8
53005505,7.4,6.75,5.4
53002556,6.8,5.75,3.2
53008832,8,8.5,8.6
53004771,7.4,4.75,4.2
53013229,6,5.25,2.6
53013350,7,6,5
53001343,8.8,7.75,7.4
53002582,5.6,7,2.4
53013196,8,7.25,6
53006319,6.8,6.75,4
53013337,6,6.25,2.8
53012839,7.6,6.5,6
53003687,7.6,6.5,4.4
53005212,8,6.5,4.8
53013464,6.2,6.25,3.6
53002903,4.4,6.25,2.4
53001454,7,6.25,2.2
53009441,4.4,6.5,4.2
53008635,6.8,5.5,9
53000992,5,8,3.8
53007078,8.6,7.5,6.6
53009662,7.4,6.5,3.8
53005080,8.4,6,4.2
53000782,4.6,6.5,4
53009064,7.6,8.25,5.2
53013032,8.2,6.5,5.2
53006941,3.6,5.75,2.2
53013159,5.2,3.5,1.8
53009589,7.8,6.75,4.2
53013713,9.4,7.5,8.8
53013592,8.2,7,4.6
53006833,6.6,4,3.6
53012603,8.4,6,3.8
53012727,8.2,7.75,5.8
53010900,7.8,4.75,4.6
53000787,6.4,6.25,2.6
53012589,8,7.75,6
53003356,8.4,6.5,8.2
53003880,7.8,7.25,7.6
53012709,7.2,7.25,3.4
53000675,4.4,5.25,3
53012676,8.8,7.25,8
53013549,9,7.75,3.8
53005376,6.6,4.75,3
53003706,8,5.75,4.2
53001591,7.8,7.75,4.2
53000449,5.4,7.75,3.6
53004477,7.2,6.25,4.4
53003744,4,6,3.8
53003822,7,7,5.2
53010534,4.8,5.75,4.2
53010768,4.2,5.5,3
53007022,8.8,7.25,7.2
53009454,6.8,6.75,6.8
53001273,7.6,7.75,4.2
53010253,7.6,6,5
53014269,7.8,7,5.4
53011629,8,7.75,8.6
53000968,6.2,6.75,3.4
53004874,4.4,3.5,3.6
53005902,8.8,6.25,5.6
53005850,7.6,6.25,5.4
53003121,8.6,5.5,5
53004894,7,6.25,2.6
53002547,6.8,5.75,3.2
53010311,5.2,6.75,2.8
53000641,6.4,6.75,3.4
53006558,8.4,7.75,7.4
53008630,9.4,7,4.6
53003576,8.6,7.5,8.4
53000707,5.4,7.25,2.8
53013258,8,7,4.2
53001272,7.6,6.25,4.6
53011628,3,5.75,2.4
53002258,3.8,5,3.2
53012250,6.6,6.5,4
53004496,6.6,8.5,4.6
53011589,9.2,8,9.2
53008995,2.2,3.75,2.4
53000185,7.2,8.25,3.4
53001264,6.4,6.75,5.4
53002817,7.2,6,4.6
53000150,8,7,7
53004850,7.6,7.75,3.8
53013621,6.2,6.75,2.6
53005546,8.6,8,4.8
53000218,7,6,3.8
53010877,7.2,5.5,2.6
53010655,5.6,6.5,3
53010013,7.6,7.5,4.4
53001281,8.2,6.5,4.6
53010306,6.8,7.25,4.8
53011336,6.8,7.5,3.4
53007756,9,5.75,8
53009266,8,7.5,4
53004739,5.6,7.25,4.4
53003419,7.4,6.5,4.4
53000712,6,6,5.2
53007777,6,6.75,3.2
53012951,9,7,4.6
53011705,8,6.75,4.2
53011794,6.8,6.75,2.8
53011585,8.6,7,3
53007385,7.6,8.25,5.8
53003954,7.8,7,5
53004628,8.2,5.75,2.2
53007451,8.4,7.25,5.4
53003633,8.4,8.25,7.2
53008473,7.6,8.25,6.8
53006662,5.4,6.5,3.4
53004808,8.2,6.25,5
53012249,6.6,5.5,3.4
53011869,8.4,7,8
53012418,5.8,7.5,4.4
53011985,7.4,6.75,3
53001091,6.6,6.5,4.2
53003551,7.6,7.5,7.8
53011193,8.2,5.75,2.6
53005737,8.4,6.5,5.6
53002701,5,6.75,2.2
53002679,8,5.92,5.2
53001736,5.6,7.25,9.2
53005274,6.6,6.5,5.2
53009929,7.4,6.75,3.8
53009959,7.8,7.75,4.6
53004910,7.8,7,6.4
53003333,9.4,7.5,5.4
53004363,6,7,5.6
53007811,7.4,6.25,3.6
53005485,6.8,6.75,2.6
53007664,8.6,8.25,7.4
